Java HotSpot(TM) 64-Bit Server VM (25.74-b02) for windows-amd64 JRE (1.8.0_74-b02), built on Jan 29 2016 17:42:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16713404k(8983120k free), swap 31917756k(17314024k free)
CommandLine flags: -XX:InitialHeapSize=2097152 -XX:MaxHeapSize=2097152 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
0.064: [GC (Allocation Failure) [PSYoungGen: 504K->472K(1024K)] 504K->472K(1536K), 0.0006664 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.107: [GC (Allocation Failure) [PSYoungGen: 984K->480K(1024K)] 984K->584K(1536K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.109: [GC (Allocation Failure) [PSYoungGen: 992K->512K(1024K)] 1096K->624K(1536K), 0.0004089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.110: [GC (Allocation Failure) [PSYoungGen: 1024K->480K(1024K)] 1136K->592K(1536K), 0.0005399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.111: [GC (Allocation Failure) [PSYoungGen: 992K->480K(1024K)] 1104K->592K(1536K), 0.0019624 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.114: [GC (Allocation Failure) [PSYoungGen: 992K->496K(1024K)] 1104K->616K(1536K), 0.0007902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.116: [GC (Allocation Failure) --[PSYoungGen: 1008K->1008K(1024K)] 1128K->1516K(1536K), 0.0009297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.210: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.213: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030636 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.216: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.220: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028202 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
0.223: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.225: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0043211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.230: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.233: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.236: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0032481 secs] [Times: user=0.02 sys=0.02, real=0.00 secs] 
0.240: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.243: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.246: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0033788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.250: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0034500 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
0.254: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.257: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0044782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.262: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0038812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.266: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0033926 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
0.269: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.273: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.276: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.279: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.282: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0034731 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.286: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.289: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.292: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.295: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.298: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0033421 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.302: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.305: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.308: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.311: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0032529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.314: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0034632 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
0.318: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.321: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.324: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.327: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0035993 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.331: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0032231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.334: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.337: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027544 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.340: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.343: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031582 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
0.347: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0032688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.350: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.353: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.356: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.359: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030801 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
0.363: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0031345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.366: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.369: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.372: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.375: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029509 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.379: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0033454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.383: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.386: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.389: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.392: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0029704 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.395: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030594 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.398: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0030882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.401: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0028163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.404: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.407: [Full GC (Ergonomics) [PSYoungGen: 512K->64K(1024K)] [ParOldGen: 478K->478K(512K)] 990K->542K(1536K), [Metaspace: 2696K->2696K(1056768K)], 0.0027424 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
